name,supplier,supplierid,smiles,molclass,amount,unit,platebarcode,samplebarcode
ZINC03831503,eMolecules,26400113,C[C@]1([C@@H](N2[C@@H](S1(=O)=O)CC2=O)C(=O)[O-])Cn3ccnn3,hts,2497,mg,x1,10002497
ZINC03831504,MicroSource US Drugs,01502341,C[C@@]1([C@H](N2[C@@H](S1(=O)=O)CC2=O)C(=O)[O-])Cn3ccnn3,hts,2498,mg,x1,10002498
ZINC03831506,FDA-approved drugs (via DSSTOX),1099,COc1cc(cc(c1O)OC)[C@@H]2c3cc4c(cc3[C@@H]([C@@H]5[C@@H]2C(=O)OC5)O[C@@H]6[C@@H]([C@@H]([C@@H]7[C@@H](O6)CO[C@@H](O7)c8cccs8)O)O)OCO4,hts,2499,mg,x1,10002499
ZINC03831507,FDA-approved drugs (via DSSTOX),1099,COc1cc(cc(c1O)OC)[C@H]2c3cc4c(cc3[C@@H]([C@@H]5[C@@H]2C(=O)OC5)O[C@@H]6[C@@H]([C@@H]([C@@H]7[C@@H](O6)CO[C@@H](O7)c8cccs8)O)O)OCO4,hts,2500,mg,x1,10002500
ZINC03831508,Toronto Research Chemicals,T018402,COc1cc(cc(c1O)OC)[C@@H]2c3cc4c(cc3[C@H]([C@@H]5[C@@H]2C(=O)OC5)O[C@@H]6[C@@H]([C@@H]([C@@H]7[C@@H](O6)CO[C@@H](O7)c8cccs8)O)O)OCO4,hts,2501,mg,x1,10002501
ZINC03831509,FDA-approved drugs (via DSSTOX),1099,COc1cc(cc(c1O)OC)[C@H]2c3cc4c(cc3[C@H]([C@@H]5[C@@H]2C(=O)OC5)O[C@@H]6[C@@H]([C@@H]([C@@H]7[C@@H](O6)CO[C@@H](O7)c8cccs8)O)O)OCO4,hts,2502,mg,x1,10002502
ZINC03831511,eMolecules,595223,CC(C)(C)c1ccc(cc1)[C@@H](CCC[NH+]2CCC(CC2)C(c3ccccc3)(c4ccccc4)O)O,hts,2503,mg,x1,10002503
ZINC03831512,Scientific Exchange (make on demand),F-124865,C[C@@]12CC[C@@H]3[C@@H]([C@@H]1CCC(=O)O2)CCC4=CC(=O)C=C[C@@]34C,hts,2504,mg,x1,10002504
ZINC03831513,FDA-approved drugs (via DSSTOX),1105,C[C@]12CC[C@@H]3[C@@H]([C@@H]1CCC(=O)O2)CCC4=CC(=O)C=C[C@@]34C,hts,2505,mg,x1,10002505
ZINC03831514,FDA-approved drugs (via DSSTOX),1105,C[C@@]12CC[C@H]3[C@@H]([C@@H]1CCC(=O)O2)CCC4=CC(=O)C=C[C@@]34C,hts,2506,mg,x1,10002506
ZINC03831515,ChemMol,44003835,C[C@]12CC[C@H]3[C@@H]([C@@H]1CCC(=O)O2)CCC4=CC(=O)C=C[C@@]34C,hts,2507,mg,x1,10002507
ZINC03831519,FDA-approved drugs (via DSSTOX),1111,CS(=O)(=O)c1ccc(cc1)[C@@H]([C@H](COC(=O)C[NH3+])NC(=O)C(Cl)Cl)O,hts,2508,mg,x1,10002508
ZINC03831520,FDA-approved drugs (via DSSTOX),1111,CS(=O)(=O)c1ccc(cc1)[C@H]([C@H](COC(=O)C[NH3+])NC(=O)C(Cl)Cl)O,hts,2509,mg,x1,10002509
ZINC03831522,Alfa-Aesar,B21280,c1[nH]c2c(n1)nc(nc2[S-])N,hts,2510,mg,x1,10002510
ZINC03831529,Apexmol Building Blocks,AM20100149,Cc1cn(c(=O)[nH]c1=O)[C@H]2C[C@@H]([C@@H](O2)CO)O,hts,2511,mg,x1,10002511
ZINC03831531,Bosche Scientific,T5579,Cc1ccsc1C(=CCC[NH+]2CCC[C@H](C2)C(=O)[O-])c3c(ccs3)C,hts,2512,mg,x1,10002512
ZINC03831535,FineTech,FT-0603678,C[C@@H]1CC2=C(CCC(=O)C2)[C@@H]3[C@@H]1[C@@H]4CC[C@@]([C@@]4(CC3)C)(C#C)O,hts,2513,mg,x1,10002513
ZINC03831536,FDA-approved drugs (via DSSTOX),1128,C[C@@H]1CC2=C(CCC(=O)C2)[C@H]3[C@@H]1[C@@H]4CC[C@@]([C@@]4(CC3)C)(C#C)O,hts,2514,mg,x1,10002514
ZINC03831537,FineTech,FT-0603678,C[C@H]1CC2=C(CCC(=O)C2)[C@H]3[C@@H]1[C@@H]4CC[C@@]([C@@]4(CC3)C)(C#C)O,hts,2515,mg,x1,10002515
ZINC03831538,Bosche Scientific,T2278,CC1([C@@H](N2[C@@H](S1)[C@@H](C2=O)NC(=O)[C@@H](c3ccsc3)C(=O)[O-])C(=O)[O-])C,hts,2516,mg,x1,10002516
ZINC03831539,ChemMol,44005408,CC1([C@H](N2[C@@H](S1)[C@@H](C2=O)NC(=O)[C@@H](c3ccsc3)C(=O)[O-])C(=O)[O-])C,hts,2517,mg,x1,10002517
ZINC03831540,Prestwick Chemical,1067,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](c3ccsc3)C(=O)[O-])C(=O)[O-])C,hts,2518,mg,x1,10002518
ZINC03831541,ChemMol,30102814,CC1([C@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](c3ccsc3)C(=O)[O-])C(=O)[O-])C,hts,2519,mg,x1,10002519
ZINC03831544,ChemMol,30108464,C[N+]1(C[C@H](CC(=C(c2cccs2)c3cccs3)C1)OC)C,hts,2520,mg,x1,10002520
ZINC03831551,Amadis Chemical,A813794,C[C@H](C(=O)NCC(=O)[O-])S,hts,2521,mg,x1,10002521
ZINC03831552,Sigma Aldrich (Building Blocks),T8200|SIGMA,CC[C@H]1c2cc(c(cc2C(=NN=C1C)c3ccc(c(c3)OC)OC)OC)OC,hts,2522,mg,x1,10002522
ZINC03831557,Sigma Aldrich (Building Blocks),T039|CERILLIAN,CC1(O[C@@H]2CO[C@@]3([C@@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C,hts,2523,mg,x1,10002523
ZINC03831558,FDA-approved drugs (via DSSTOX),1149,CC1(O[C@H]2CO[C@@]3([C@@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C,hts,2524,mg,x1,10002524
ZINC03831559,FDA-approved drugs (via DSSTOX),1149,CC1(O[C@@H]2CO[C@]3([C@@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)[NH-])C,hts,2525,mg,x1,10002525
ZINC03831560,FDA-approved drugs (via DSSTOX),1149,CC1(O[C@H]2CO[C@]3([C@@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)[NH-])C,hts,2526,mg,x1,10002526
ZINC03831562,FDA-approved drugs (via DSSTOX),1153,CCOC(=O)[C@@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2[C@@H]3CCCC[C@@H]3C[C@@H]2C(=O)[O-],hts,2527,mg,x1,10002527
ZINC03831563,APIChem,AC-5596,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@@H](C)C(=O)N2[C@@H]3CCCC[C@@H]3C[C@@H]2C(=O)[O-],hts,2528,mg,x1,10002528
ZINC03831564,FDA-approved drugs (via DSSTOX),1153,CCOC(=O)[C@@H](CCc1ccccc1)[NH2+][C@H](C)C(=O)N2[C@@H]3CCCC[C@@H]3C[C@@H]2C(=O)[O-],hts,2529,mg,x1,10002529
ZINC03831565,APIChem,AC-5596,CCOC(=O)[C@H](CCc1ccccc1)[NH2+][C@H](C)C(=O)N2[C@@H]3CCCC[C@@H]3C[C@@H]2C(=O)[O-],hts,2530,mg,x1,10002530
ZINC03831569,FDA-approved drugs (via DSSTOX),1158,CCO[C@@H]1[C@@H]([C@@H]([C@@H](O1)[C@@H](COCc2ccccc2)OCc3ccccc3)OCc4ccccc4)O,hts,2531,mg,x1,10002531
ZINC03831570,FDA-approved drugs (via DSSTOX),1158,CCO[C@H]1[C@@H]([C@@H]([C@@H](O1)[C@@H](COCc2ccccc2)OCc3ccccc3)OCc4ccccc4)O,hts,2532,mg,x1,10002532
ZINC03831571,FDA-approved drugs (via DSSTOX),1158,CCO[C@@H]1[C@H]([C@@H]([C@@H](O1)[C@@H](COCc2ccccc2)OCc3ccccc3)OCc4ccccc4)O,hts,2533,mg,x1,10002533
ZINC03831572,FDA-approved drugs (via DSSTOX),1158,CCO[C@H]1[C@H]([C@@H]([C@@H](O1)[C@@H](COCc2ccccc2)OCc3ccccc3)OCc4ccccc4)O,hts,2534,mg,x1,10002534
ZINC03831573,Alfa-Aesar,A18706,C(C(Br)(Br)Br)O,hts,2535,mg,x1,10002535
ZINC03831574,FDA-approved drugs (via DSSTOX),1161,C(C(Cl)(Cl)Cl)OP(=O)([O-])[O-],hts,2536,mg,x1,10002536
ZINC03831578,KeyOrganics Bioactives,KS-1316,CC[C@](COC(=O)c1cc(c(c(c1)OC)OC)OC)(c2ccccc2)[NH+](C)C,hts,2537,mg,x1,10002537
ZINC03831581,FDA-approved drugs (via DSSTOX),1171,c1ccc(cc1)CN2[C@@H]3C[S@@+]4CCC[C@@H]4[C@@H]3N(C2=O)Cc5ccccc5,hts,2538,mg,x1,10002538
ZINC03831582,FDA-approved drugs (via DSSTOX),1171,c1ccc(cc1)CN2[C@H]3C[S@@+]4CCC[C@@H]4[C@@H]3N(C2=O)Cc5ccccc5,hts,2539,mg,x1,10002539
ZINC03831583,American Custom Chemicals Corp.,API0005900,c1ccc(cc1)CN2[C@@H]3C[S@+]4CCC[C@@H]4[C@@H]3N(C2=O)Cc5ccccc5,hts,2540,mg,x1,10002540
ZINC03831584,American Custom Chemicals Corp.,API0009783,c1ccc(cc1)CN2[C@H]3C[S@+]4CCC[C@@H]4[C@@H]3N(C2=O)Cc5ccccc5,hts,2541,mg,x1,10002541
ZINC03831586,American Custom Chemicals Corp.,API0004516,C[C@H](CN1c2ccccc2CCc3c1cccc3)C[NH+](C)C,hts,2542,mg,x1,10002542
ZINC03831594,FDA-approved drugs (via DSSTOX),1190,CCCC(=O)Nc1c(cc(c(c1I)C[C@@H](CC)C(=O)[O-])I)I,hts,2543,mg,x1,10002543
ZINC03831595,FDA-approved drugs (via DSSTOX),1190,CCCC(=O)Nc1c(cc(c(c1I)C[C@H](CC)C(=O)[O-])I)I,hts,2544,mg,x1,10002544
ZINC03831598,TimTec Building Blocks,SBB002935,C[C@@H](CCC(=O)[O-])[C@@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@@H]2[C@@H](C[C@@H]4[C@@]3(CC[C@@H](C4)O)C)O)C,hts,2545,mg,x1,10002545
ZINC03831599,FDA-approved drugs (via DSSTOX),1192,C[C@H](CCC(=O)[O-])[C@@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@@H]2[C@@H](C[C@@H]4[C@@]3(CC[C@@H](C4)O)C)O)C,hts,2546,mg,x1,10002546
ZINC03831600,AK Scientific,H680,C[C@@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@@H]2[C@@H](C[C@@H]4[C@@]3(CC[C@@H](C4)O)C)O)C,hts,2547,mg,x1,10002547
ZINC03831601,Cayman Chemical,10011286,C[C@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@@H]2[C@@H](C[C@@H]4[C@@]3(CC[C@@H](C4)O)C)O)C,hts,2548,mg,x1,10002548
ZINC03831602,BePharm Building Blocks,B164352,CCCCC(=O)N(Cc1ccc(cc1)c2ccccc2c3[n-]nnn3)[C@H](C(C)C)C(=O)[O-],hts,2549,mg,x1,10002549
ZINC03831603,FDA-approved drugs (via DSSTOX),1197,CC(=O)O[C@@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@@]2(C[C@@H]1[NH+]4CCCCC4)C)CC[C@@]5([C@@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C,hts,2550,mg,x1,10002550
ZINC03831604,FDA-approved drugs (via DSSTOX),1197,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@@]2(C[C@@H]1[NH+]4CCCCC4)C)CC[C@@]5([C@@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C,hts,2551,mg,x1,10002551
ZINC03831605,FDA-approved drugs (via DSSTOX),1197,CC(=O)O[C@@H]1C[C@H]2CC[C@@H]3[C@@H]([C@@]2(C[C@@H]1[NH+]4CCCCC4)C)CC[C@@]5([C@@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C,hts,2552,mg,x1,10002552
ZINC03831606,FDA-approved drugs (via DSSTOX),1197,CC(=O)O[C@H]1C[C@H]2CC[C@@H]3[C@@H]([C@@]2(C[C@@H]1[NH+]4CCCCC4)C)CC[C@@]5([C@@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C,hts,2553,mg,x1,10002553
ZINC03831611,Ryan Scientific BB,OR7967,C1[C@@H]([C@@H]([C@@H]([C@@H](O1)O)O)O)O,hts,2554,mg,x1,10002554
ZINC03831612,ChemMol,30112394,CC(=O)N[C@@H]1[C@@H](C=C(O[C@@H]1[C@@H]([C@@H](CO)O)O)C(=O)[O-])NC(=[NH2+])N,hts,2555,mg,x1,10002555
ZINC03831613,ChemMol,30112399,CC(=O)N[C@H]1[C@@H](C=C(O[C@@H]1[C@@H]([C@@H](CO)O)O)C(=O)[O-])NC(=[NH2+])N,hts,2556,mg,x1,10002556
ZINC03831614,ChemMol,30104277,C[C@@H]1CCC[C@@H](CCCCCc2cc(cc(c2C(=O)O1)O)O)O,hts,2557,mg,x1,10002557
ZINC03831615,Molport,MolPort-003-994-370,C[C@H]1CCC[C@@H](CCCCCc2cc(cc(c2C(=O)O1)O)O)O,hts,2558,mg,x1,10002558
ZINC03831616,Molport,MolPort-003-994-370,C[C@@H]1CCC[C@H](CCCCCc2cc(cc(c2C(=O)O1)O)O)O,hts,2559,mg,x1,10002559
ZINC03831617,Sigma Aldrich (Building Blocks),35407|FLUKA,C[C@H]1CCC[C@H](CCCCCc2cc(cc(c2C(=O)O1)O)O)O,hts,2560,mg,x1,10002560
ZINC03831618,FDA-approved drugs (via DSSTOX),1212,Cc1cn(c(=O)[nH]c1=O)[C@@H]2C[C@@H]([C@@H](O2)CO)N=[N+]=[N-],hts,2561,mg,x1,10002561
ZINC03831619,Toronto Research Chemicals,A825000,Cc1cn(c(=O)[nH]c1=O)[C@H]2C[C@@H]([C@@H](O2)CO)N=[N+]=[N-],hts,2562,mg,x1,10002562
ZINC03831620,FDA-approved drugs (via DSSTOX),1212,Cc1cn(c(=O)[nH]c1=O)[C@@H]2C[C@H]([C@@H](O2)CO)N=[N+]=[N-],hts,2563,mg,x1,10002563
ZINC03831621,Zylexa Pharma BB,ZP-BB-AL004877,Cc1cn(c(=O)[nH]c1=O)[C@H]2C[C@H]([C@@H](O2)CO)N=[N+]=[N-],hts,2564,mg,x1,10002564
ZINC03831622,FDA-approved drugs (via DSSTOX),1216,C[C@@H]1[C@@H]([C@@H](C[C@@H](O1)O[C@@H]2C[C@@](Cc3c2c(c4c(c3O)C(=O)c5cccc(c5C4=O)OC)O)(/C(=N/NC(=O)c6ccccc6)/C)O)[NH3+])O,hts,2565,mg,x1,10002565
ZINC03831623,FDA-approved drugs (via DSSTOX),1216,C[C@H]1[C@@H]([C@@H](C[C@@H](O1)O[C@@H]2C[C@@](Cc3c2c(c4c(c3O)C(=O)c5cccc(c5C4=O)OC)O)(/C(=N/NC(=O)c6ccccc6)/C)O)[NH3+])O,hts,2566,mg,x1,10002566
ZINC03831624,FDA-approved drugs (via DSSTOX),1216,C[C@@H]1[C@H]([C@@H](C[C@@H](O1)O[C@@H]2C[C@@](Cc3c2c(c4c(c3O)C(=O)c5cccc(c5C4=O)OC)O)(/C(=N/NC(=O)c6ccccc6)/C)O)[NH3+])O,hts,2567,mg,x1,10002567
ZINC03831625,FDA-approved drugs (via DSSTOX),1216,C[C@H]1[C@H]([C@@H](C[C@@H](O1)O[C@@H]2C[C@@](Cc3c2c(c4c(c3O)C(=O)c5cccc(c5C4=O)OC)O)(/C(=N/NC(=O)c6ccccc6)/C)O)[NH3+])O,hts,2568,mg,x1,10002568
ZINC03833821,Toronto Research Chemicals,P703740,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,hts,2569,mg,x1,10002569
ZINC03833846,DrugBank-approved,DB00220,Cc1c(cccc1O)C(=O)N[C@@H](CSc2ccccc2)[C@@H](C[NH+]3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O,hts,2570,mg,x1,10002570
ZINC03833880,Toronto Research Chemicals,R700510,CC(C)c1c(c(nc(n1)N(C)S(=O)(=O)C)c2ccc(cc2)F)/C=C/[C@@H](C[C@H](CC(=O)[O-])O)O,hts,2571,mg,x1,10002571
ZINC03834173,MicroSource Pharmakon,01502364,c1c(c(=O)[nH]c(=O)n1[C@H]2C[C@@H]([C@H](O2)CO)O)I,hts,2572,mg,x1,10002572
ZINC03842753,Selleck Chemicals,Trifluridine(Viroptic),c1c(c(=O)[nH]c(=O)n1[C@H]2C[C@@H]([C@H](O2)CO)O)C(F)(F)F,hts,2573,mg,x1,10002573
ZINC03860151,Anward,ANW-61160,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O,hts,2574,mg,x1,10002574
ZINC03860156,Tetrahedron Building Blocks,8101,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])[O-])O)O)N,hts,2575,mg,x1,10002575
ZINC03860453,Sigma Aldrich (Building Blocks),32615|FLUKA,c1ccc2c(c1)C(=O)OC23c4ccc(cc4Oc5c3ccc(c5)O)O,hts,2576,mg,x1,10002576
ZINC03860468,TimTec Make-on-Demand,ST50308209,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)[NH3+])O)O)O,hts,2577,mg,x1,10002577
ZINC03860469,Sigma Aldrich (Building Blocks),49130|FLUKA,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)[NH3+])O)O)O,hts,2578,mg,x1,10002578
ZINC03860822,DrugBank-nutriceuticals,DB00169,CC(C)CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CCCC2=C/C=C/3\C[C@H](CCC3=C)O)C,hts,2579,mg,x1,10002579
ZINC03860825,American Custom Chemicals Corp.,API0004633,COC(=O)[C@H]1[C@H](CC[C@@H]2[C@@H]1C[C@H]3c4c(c5ccccc5[nH]4)CC[NH+]3C2)O,hts,2580,mg,x1,10002580
ZINC03860903,ChemMol,30101057,C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O)O)O)O,hts,2581,mg,x1,10002581
ZINC03861095,Molecular Diversity Preservation International,20772,C1[C@H]([C@H]([C@@H]([C@](O1)(CO)O)O)O)O,hts,2582,mg,x1,10002582
ZINC03861599,ChemMol,44001696,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C,hts,2583,mg,x1,10002583
ZINC03861695,Indofine,025473S,C[C@@H]1CC[C@@H]([C@H](C1)O)C(C)C,hts,2584,mg,x1,10002584
ZINC03861737,APIChem,AC-11890,C1[C@@H]([C@H]([C@@H]([C@](O1)(CO)O)O)O)O,hts,2585,mg,x1,10002585
ZINC03861768,Bosche Scientific,A0346,c1[nH+]c(nc(=O)n1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N,hts,2586,mg,x1,10002586
ZINC03861770,TimTec Building Blocks,SBB028240,CN(CC(=O)[O-])C(=[NH2+])N,hts,2587,mg,x1,10002587
ZINC03861806,American Custom Chemicals Corp.,PXT0000303,COc1cc(cc(c1OC)OC)[C@@H]2c3cc4c(cc3[C@@H]([C@@H]5[C@@H]2C(=O)OC5)O)OCO4,hts,2588,mg,x1,10002588
ZINC03869855,Vitas-M,STK801287,c1ccc2c(c1)c(c(c(=O)o2)Cc3c(c4ccccc4oc3=O)[O-])[O-],hts,2589,mg,x1,10002589
ZINC03871094,DrugBank-approved,DB00703,CC(=O)Nc1[n+]([nH+]c(s1)S(=O)(=O)[NH-])C,hts,2590,mg,x1,10002590
ZINC03871541,MicroSource Pharmakon,01505590,c1cc(c(c2c1NC3=NC(=O)CN3C2)Cl)Cl,hts,2591,mg,x1,10002591
ZINC03871612,Sigma Aldrich (Building Blocks),A9187|SIGMA,c1nc(c2c(n1)n(cn2)[C@@H]3[C@@H]([C@@H]([C@@H](O3)CO[P@@](=O)([O-])O[P@@](=O)([O-])OP(=O)([O-])[O-])O)O)N,hts,2592,mg,x1,10002592
ZINC03871613,TimTec,ST075421,c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@@H](O3)CO[P@@](=O)([O-])O[P@@](=O)([O-])OP(=O)([O-])[O-])O)O)N,hts,2593,mg,x1,10002593
ZINC03871614,Scientific Exchange (make on demand),R-065012,c1nc(c2c(n1)n(cn2)[C@@H]3[C@H]([C@@H]([C@@H](O3)CO[P@@](=O)([O-])O[P@@](=O)([O-])OP(=O)([O-])[O-])O)O)N,hts,2594,mg,x1,10002594
ZINC03871615,Alfa-Aesar,L14522,c1nc(c2c(n1)n(cn2)[C@H]3[C@H]([C@@H]([C@@H](O3)CO[P@@](=O)([O-])O[P@@](=O)([O-])OP(=O)([O-])[O-])O)O)N,hts,2595,mg,x1,10002595
ZINC03871698,TimTec Make-on-Demand,ST51014925,c1ccc(cc1)CSCC2=NS(=O)(=O)c3cc(c(cc3[N-]2)Cl)S(=O)(=O)N,hts,2596,mg,x1,10002596
ZINC03871701,ChemMol,30103852,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)Cc3ccccc3)C(=O)[O-])C,hts,2597,mg,x1,10002597
ZINC03871703,DrugBank-approved,DB04890,c1ccnc(c1)[C@@H](c2ccc(cc2)Cl)OC3CC[NH+](CC3)CCCC(=O)[O-],hts,2598,mg,x1,10002598
ZINC03871723,MicroSource US Drugs,01505309,c1ccc(cc1)c2ccc(cc2)[C@@H](c3ccccc3)n4cc[nH+]c4,hts,2599,mg,x1,10002599
ZINC03871832,Bosche Scientific,V3735,CC(C)[C@](CCC[NH+](C)CCc1ccc(c(c1)OC)OC)(C#N)c2ccc(c(c2)OC)OC,hts,2600,mg,x1,10002600
ZINC03871880,Princeton BioMolecular Research,OSSK_803639,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](c3ccccc3)C(=O)[O-])C(=O)[O-])C,hts,2601,mg,x1,10002601
ZINC03871923,AK Scientific,71786,C[N+]1(CCCC1)CC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N\OC)/c4csc(n4)N)SC2)C(=O)[O-],hts,2602,mg,x1,10002602
ZINC03871927,DrugBank-approved,DB00267,Cn1c(nnn1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)/C(=N/OC)/c4csc(n4)N)SC2)C(=O)[O-],hts,2603,mg,x1,10002603
ZINC03871960,MicroSource US Drugs,01505782,CC(C)(C(=O)[O-])O/N=C(/c1csc(n1)N)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)C[n+]4ccccc4)C(=O)[O-],hts,2604,mg,x1,10002604
ZINC03871967,Amadis Chemical,A803878,c1c(nc(s1)N)/C(=C/CC(=O)[O-])/C(=O)N[C@H]2[C@@H]3N(C2=O)C(=CCS3)C(=O)[O-],hts,2605,mg,x1,10002605
ZINC03872055,DrugBank-approved,DB00880,c1c2c(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2,hts,2606,mg,x1,10002606
ZINC03872123,Prestwick Chemical,350,C[NH+]1CCN(CC1)C2=c3ccccc3=Nc4ccc(cc4N2)Cl,hts,2607,mg,x1,10002607
ZINC03872277,Prestwick Chemical,87,CC1=NS(=O)(=O)c2cc(ccc2N1)Cl,hts,2608,mg,x1,10002608
ZINC03872317,Scientific Exchange (make on demand),Q-051375,CC(C)(C)C(=O)Oc1ccc(cc1OC(=O)C(C)(C)C)[C@@H](C[NH2+]C)O,hts,2609,mg,x1,10002609
ZINC03872449,Fluorochem,004530,[C@@H](C(OC(F)F)(F)F)(F)Cl,hts,2610,mg,x1,10002610
ZINC03872520,BioSynth,W-105719,CCc1cc(ccn1)C(=S)N,hts,2611,mg,x1,10002611
ZINC03872566,Toronto Research Chemicals,F322460,CC(C)(c1ccc(cc1)[C@@H](CCC[NH+]2CCC(CC2)C(c3ccccc3)(c4ccccc4)O)O)C(=O)[O-],hts,2612,mg,x1,10002612
ZINC03872605,ChemMol,44002360,COCCCC/C(=N\OCC[NH3+])/c1ccc(cc1)C(F)(F)F,hts,2613,mg,x1,10002613
ZINC03872735,DrugBank-approved,DB00629,c1cc(c(c(c1)Cl)/C=N/[NH+]=C(N)N)Cl,hts,2614,mg,x1,10002614
ZINC03872738,Anward,ANW-70740,c1cc(c(c(c1)Cl)CC(=O)N=C(N)N)Cl,hts,2615,mg,x1,10002615
ZINC03872952,Fluorochem,004529,[C@@H](C(F)(F)F)(OC(F)F)Cl,hts,2616,mg,x1,10002616
ZINC03873156,Amadis Chemical,A845801,CCn1cc(c(=O)c2c1c(c(c(c2)F)N3CC[NH2+][C@@H](C3)C)F)C(=O)[O-],hts,2617,mg,x1,10002617
ZINC03873157,Ark Pharm Building Blocks,AK-51350,CCn1cc(c(=O)c2c1c(c(c(c2)F)N3CC[NH2+][C@H](C3)C)F)C(=O)[O-],hts,2618,mg,x1,10002618
ZINC03873296,American Custom Chemicals Corp.,CHM0014815,c1cc(c(cc1Cl)Cl)CO/N=C(/Cn2ccnc2)\c3ccc(cc3Cl)Cl,hts,2619,mg,x1,10002619
ZINC03873362,DrugBank-approved,DB06718,C[C@@]12CC[C@@H]3[C@@H]([C@@H]1CC[C@@]2(C)O)CC[C@@H]4[C@@]3(Cc5cn[nH]c5C4)C,hts,2620,mg,x1,10002620
ZINC03873364,DrugBank-approved,DB06718,C[C@]12CC[C@@H]3[C@@H]([C@@H]1CC[C@@]2(C)O)CC[C@@H]4[C@@]3(Cc5cn[nH]c5C4)C,hts,2621,mg,x1,10002621
ZINC03873365,DrugBank-approved,DB06718,C[C@@]12CC[C@H]3[C@@H]([C@@H]1CC[C@@]2(C)O)CC[C@@H]4[C@@]3(Cc5cn[nH]c5C4)C,hts,2622,mg,x1,10002622
ZINC03873366,DrugBank-approved,DB06718,C[C@]12CC[C@H]3[C@@H]([C@@H]1CC[C@@]2(C)O)CC[C@@H]4[C@@]3(Cc5cn[nH]c5C4)C,hts,2623,mg,x1,10002623
ZINC03873392,FDA-approved drugs (via DSSTOX),1134,c1ccc2c(c1)nc(n2C3CC[NH+](CC3)CCCC(=O)c4ccc(cc4)F)S,hts,2624,mg,x1,10002624
ZINC03873817,BePharm Building Blocks,B41546,Cn1cc2c3c1cccc3[C@]4(C[C@H](C[NH+]([C@@H]4C2)C)COC(=O)c5cc(cnc5)Br)OC,hts,2625,mg,x1,10002625
ZINC03873830,FDA-approved drugs (via DSSTOX),849,Cc1cc2=C(Nc3ccccc3N=c2s1)N4CC[NH+](CC4)C,hts,2626,mg,x1,10002626
ZINC03873936,MicroSource Pharmakon,01503847,CC(C)[NH+]1CCN(CC1)c2ccc(cc2)OC[C@H]3CO[C@](O3)(Cn4cncn4)c5ccc(cc5Cl)Cl,hts,2627,mg,x1,10002627
ZINC03874185,DrugBank-approved,DB00358,c1cc2c(cc(nc2c(c1)C(F)(F)F)C(F)(F)F)[C@@H]([C@@H]3CCCC[NH2+]3)O,hts,2628,mg,x1,10002628
ZINC03874496,Prestwick Chemical,40,c1cc(c(cc1[N+](=O)[O-])Cl)NC(=O)c2cc(ccc2O)Cl,hts,2629,mg,x1,10002629
